n_estimators,max_features,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1
11,sqrt,0.6,0.2,0.2,0.9768430010024114,0.24901244591118749,0.9625,0.8961864406779662,0.7061769616026711,0.7899159663865546,0.4836819444444444,0.6554046565842415,0.883,0.18518518518518517,0.05,0.07874015748031496,0.5231944444444445,0.5560757894461956,0.869,0.10256410256410256,0.04,0.05755395683453238
11,sqrt,0.7,0.15,0.15,0.9809434840031523,0.24819700365763583,0.9585714285714285,0.8766114180478821,0.6809728183118741,0.7665056360708534,0.507079012345679,0.5348654184395674,0.878,0.0975609756097561,0.02666666666666667,0.041884816753926704,0.4656765432098765,0.6360351127775826,0.874,0.11764705882352941,0.04,0.05970149253731343
11,sqrt,0.7,0.2,0.1,0.9802558076163226,0.24454646177115535,0.9578511215887984,0.8713235294117647,0.6781115879828327,0.7626709573612228,0.5157023875624652,0.49657446099549796,0.8745627186406797,0.08196721311475409,0.025,0.038314176245210725,0.49466111111111116,0.666431946968371,0.874,0.1388888888888889,0.05,0.07352941176470588
11,sqrt,0.8,0.1,0.1,0.9782051348908357,0.25067073516342003,0.9572446555819477,0.8656,0.6770963704630788,0.7598314606741573,0.5207158712541622,0.5980388681171421,0.8801198801198801,0.045454545454545456,0.01,0.01639344262295082,0.5222222222222221,0.5325214956531099,0.876,0.07142857142857142,0.02,0.03125
11,log2,0.6,0.2,0.2,0.9768430010024113,0.24901244591118754,0.9625,0.8961864406779662,0.7061769616026711,0.7899159663865546,0.48368472222222214,0.6554046565842415,0.883,0.18518518518518517,0.05,0.07874015748031496,0.5231958333333333,0.5560757894461956,0.869,0.10256410256410256,0.04,0.05755395683453238
11,log2,0.7,0.15,0.15,0.9809434840031523,0.24819700365763583,0.9585714285714285,0.8766114180478821,0.6809728183118741,0.7665056360708534,0.507079012345679,0.5348654184395675,0.878,0.0975609756097561,0.02666666666666667,0.041884816753926704,0.4656765432098765,0.6360351127775826,0.874,0.11764705882352941,0.04,0.05970149253731343
11,log2,0.7,0.2,0.1,0.9802558076163227,0.24454646177115535,0.9578511215887984,0.8713235294117647,0.6781115879828327,0.7626709573612228,0.5157023875624652,0.49657446099549796,0.8745627186406797,0.08196721311475409,0.025,0.038314176245210725,0.4946611111111111,0.666431946968371,0.874,0.1388888888888889,0.05,0.07352941176470588
11,log2,0.8,0.1,0.1,0.9782051348908358,0.25067073516342003,0.9572446555819477,0.8656,0.6770963704630788,0.7598314606741573,0.5207158712541621,0.5980388681171421,0.8801198801198801,0.045454545454545456,0.01,0.01639344262295082,0.5222222222222221,0.5325214956531099,0.876,0.07142857142857142,0.02,0.03125
11,0.3,0.6,0.2,0.2,0.9801435707664351,0.2413380720395485,0.9621666666666666,0.8991416309012875,0.6994991652754591,0.7868544600938967,0.4941625,0.5871113257483982,0.88,0.06521739130434782,0.015,0.024390243902439025,0.4861444444444445,0.6597945816806269,0.877,0.07407407407407407,0.02,0.031496062992125984
11,0.3,0.7,0.15,0.15,0.9827442972355592,0.2401295224345372,0.9625714285714285,0.9009174311926605,0.7024320457796852,0.7893890675241158,0.5072148148148148,0.5472157939069794,0.8933333333333333,0.2222222222222222,0.02666666666666667,0.047619047619047616,0.5310592592592592,0.5254650088509717,0.8813333333333333,0.0625,0.013333333333333334,0.02197802197802198
11,0.3,0.7,0.2,0.1,0.9814850012489498,0.23923581744296007,0.962280325760823,0.9050279329608939,0.6952789699570815,0.7864077669902912,0.4923056635202665,0.6159780723535424,0.879560219890055,0.06382978723404255,0.015,0.024291497975708502,0.4967777777777779,0.5995598248171146,0.878,0.041666666666666664,0.01,0.016129032258064516
11,0.3,0.8,0.1,0.1,0.9832955256570713,0.23919200290473408,0.9602450306288286,0.8860353130016051,0.690863579474343,0.7763713080168776,0.4464372918978912,0.7116608314826944,0.8791208791208791,0.1111111111111111,0.03,0.047244094488188976,0.4797722222222224,0.7019153366071056,0.877,0.10344827586206896,0.03,0.046511627906976744
11,0.5,0.6,0.2,0.2,0.9825865425898067,0.22628357420521478,0.9628333333333333,0.9017094017094017,0.7045075125208681,0.7910028116213683,0.48394166666666666,0.7615712539682142,0.886,0.13157894736842105,0.025,0.04201680672268908,0.501736111111111,0.6357641919533894,0.8835,0.16326530612244897,0.04,0.0642570281124498
11,0.5,0.7,0.15,0.15,0.9859650544830293,0.23043746911205737,0.9615714285714285,0.9118773946360154,0.6809728183118741,0.7796887796887797,0.4895753086419753,0.510141028660291,0.8873333333333333,0.1935483870967742,0.04,0.06629834254143646,0.5009012345679013,0.7257170484406574,0.882,0.09090909090909091,0.02,0.03278688524590164
11,0.5,0.7,0.2,0.1,0.9836057179190226,0.22460141663926503,0.961280182883269,0.8977695167286245,0.6909871244635193,0.7809215844785772,0.4719086618545253,0.6292319221210448,0.8800599700149925,0.1,0.025,0.04,0.4919833333333334,0.6604756006612721,0.872,0.0,0.0,0.0
11,0.5,0.8,0.1,0.1,0.9845585627868169,0.2266323451700311,0.960745093136642,0.9145299145299145,0.6695869837296621,0.773121387283237,0.4795948945615982,0.5997329571302635,0.8861138861138861,0.1111111111111111,0.02,0.03389830508474576,0.5009222222222222,0.6602575748485636,0.879,0.08,0.02,0.032
12,sqrt,0.6,0.2,0.2,0.9804263972633522,0.2486156317901288,0.9643333333333334,0.8985507246376812,0.7245409015025042,0.8022181146025879,0.4828222222222222,0.6227003249789336,0.884,0.16666666666666666,0.04,0.06451612903225806,0.5276597222222221,0.5376068540037797,0.873,0.11428571428571428,0.04,0.05925925925925926
12,sqrt,0.7,0.15,0.15,0.9829657803482381,0.2482979355414913,0.963,0.9044117647058824,0.703862660944206,0.7916331456154465,0.5083432098765432,0.5106829395306103,0.8826666666666667,0.09375,0.02,0.03296703296703297,0.468041975308642,0.5908885481655217,0.8753333333333333,0.10638297872340426,0.03333333333333333,0.050761421319796954
12,sqrt,0.7,0.2,0.1,0.9831258941344778,0.2426015236554989,0.9628518359765681,0.9087523277467412,0.698140200286123,0.7896440129449838,0.5084800111049417,0.4796647699743178,0.8790604697651174,0.043478260869565216,0.01,0.016260162601626018,0.5032277777777777,0.5973817445435076,0.877,0.10344827586206896,0.03,0.046511627906976744
12,sqrt,0.8,0.1,0.1,0.9816298150465861,0.24957205258666343,0.9599949993749218,0.8945634266886326,0.6795994993742178,0.7724039829302988,0.5063041065482797,0.5687645865790307,0.8861138861138861,0.0625,0.01,0.017241379310344827,0.5189222222222223,0.4659420943208949,0.877,0.04,0.01,0.016
12,log2,0.6,0.2,0.2,0.9804263972633522,0.2486156317901288,0.9643333333333334,0.8985507246376812,0.7245409015025042,0.8022181146025879,0.48282222222222215,0.6227003249789336,0.884,0.16666666666666666,0.04,0.06451612903225806,0.5276597222222221,0.5376068540037796,0.873,0.11428571428571428,0.04,0.05925925925925926
12,log2,0.7,0.15,0.15,0.9829657803482381,0.2482979355414913,0.963,0.9044117647058824,0.703862660944206,0.7916331456154465,0.5083432098765432,0.5106829395306103,0.8826666666666667,0.09375,0.02,0.03296703296703297,0.4680444444444445,0.5908885481655217,0.8753333333333333,0.10638297872340426,0.03333333333333333,0.050761421319796954
12,log2,0.7,0.2,0.1,0.9831258941344778,0.2426015236554989,0.9628518359765681,0.9087523277467412,0.698140200286123,0.7896440129449838,0.5084800111049417,0.4796647699743178,0.8790604697651174,0.043478260869565216,0.01,0.016260162601626018,0.5032277777777778,0.5973817445435076,0.877,0.10344827586206896,0.03,0.046511627906976744
12,log2,0.8,0.1,0.1,0.9816298150465861,0.24957205258666343,0.9599949993749218,0.8945634266886326,0.6795994993742178,0.7724039829302988,0.5063096559378468,0.5687645865790307,0.8861138861138861,0.0625,0.01,0.017241379310344827,0.5189222222222223,0.4659420943208949,0.877,0.04,0.01,0.016
12,0.3,0.6,0.2,0.2,0.9829214524361561,0.2421417613221446,0.964,0.9154013015184381,0.7045075125208681,0.7962264150943397,0.4893708333333333,0.5220795445027454,0.88,0.08333333333333333,0.02,0.03225806451612903,0.48640138888888884,0.5788209844196791,0.8725,0.04918032786885246,0.015,0.022988505747126436
12,0.3,0.7,0.15,0.15,0.9853823416089232,0.23964046859200444,0.9628571428571429,0.8954954954954955,0.7110157367668097,0.7926634768740032,0.5089432098765433,0.5480088483924989,0.8893333333333333,0.16666666666666666,0.02666666666666667,0.04597701149425287,0.5283703703703704,0.48153543770792223,0.8813333333333333,0.08823529411764706,0.02,0.03260869565217391
12,0.3,0.7,0.2,0.1,0.9826256329904399,0.23851716052402552,0.9619945706529505,0.9123809523809524,0.6852646638054364,0.7826797385620915,0.48956274292059965,0.5669320527930164,0.8775612193903048,0.058823529411764705,0.015,0.02390438247011952,0.49516666666666664,0.5640018375396719,0.883,0.09523809523809523,0.02,0.03305785123966942
12,0.3,0.8,0.1,0.1,0.9857889201780001,0.238879926795156,0.9624953119139893,0.9017713365539453,0.7008760951188986,0.7887323943661971,0.45044950055493893,0.7113660755120912,0.8811188811188811,0.08695652173913043,0.02,0.032520325203252036,0.4770666666666667,0.6675965114102478,0.879,0.1111111111111111,0.03,0.047244094488188976
12,0.5,0.6,0.2,0.2,0.9850497604629576,0.2261244181560902,0.9648333333333333,0.9181034482758621,0.7111853088480802,0.8015051740357478,0.49045000000000005,0.7428683176911213,0.8865,0.11428571428571428,0.02,0.03404255319148936,0.49551666666666666,0.6035494749005941,0.8835,0.16326530612244897,0.04,0.0642570281124498
12,0.5,0.7,0.15,0.15,0.9875954698927143,0.22970528387307526,0.9648571428571429,0.9217877094972067,0.7081545064377682,0.8009708737864077,0.47999506172839507,0.4680010309386844,0.884,0.16666666666666666,0.04,0.06451612903225806,0.5051506172839506,0.6368222842456799,0.8793333333333333,0.05714285714285714,0.013333333333333334,0.021621621621621623
12,0.5,0.7,0.2,0.1,0.9860567250266821,0.22427727888268353,0.9615659379911415,0.9056603773584906,0.6866952789699571,0.7811228641171685,0.4689575235980011,0.5940996897537841,0.8895552223888056,0.21621621621621623,0.04,0.06751054852320675,0.4946944444444445,0.6260187362745568,0.877,0.04,0.01,0.016
12,0.5,0.8,0.1,0.1,0.9872349986093728,0.22618169354376755,0.9656207025878235,0.9352159468438538,0.704630788485607,0.8037116345467523,0.4831908990011099,0.5650041049273834,0.8821178821178821,0.0,0.0,0.0,0.5113166666666666,0.623804103791426,0.876,0.07142857142857142,0.02,0.03125
13,sqrt,0.6,0.2,0.2,0.9823213347926975,0.24857941444508325,0.9638333333333333,0.9029535864978903,0.7145242070116862,0.7977632805219013,0.48033611111111113,0.5891719095151612,0.885,0.1590909090909091,0.035,0.05737704918032787,0.5182166666666667,0.5216057017177905,0.879,0.125,0.035,0.0546875
13,sqrt,0.7,0.15,0.15,0.9847378722954028,0.24794057616392332,0.9628571428571429,0.9180952380952381,0.6895565092989986,0.7875816993464052,0.510120987654321,0.42121972029509896,0.884,0.07142857142857142,0.013333333333333334,0.02247191011235955,0.46672345679012345,0.5688318619819219,0.8746666666666667,0.08695652173913043,0.02666666666666667,0.04081632653061224
13,sqrt,0.7,0.2,0.1,0.986218180166678,0.24148447057350783,0.9639948564080583,0.9116022099447514,0.7081545064377682,0.7971014492753623,0.5060341476957246,0.48062720215400356,0.8745627186406797,0.03636363636363636,0.01,0.01568627450980392,0.5113666666666667,0.4963460404383347,0.882,0.09090909090909091,0.02,0.03278688524590164
13,sqrt,0.8,0.1,0.1,0.9842897371714643,0.24892981060000446,0.9629953744218027,0.915702479338843,0.6933667083854819,0.7891737891737892,0.4984406215316315,0.5370743902080869,0.8851148851148851,0.058823529411764705,0.01,0.017094017094017096,0.5124611111111111,0.4675734184252584,0.876,0.07142857142857142,0.02,0.03125
13,log2,0.6,0.2,0.2,0.9823213347926975,0.24857941444508325,0.9638333333333333,0.9029535864978903,0.7145242070116862,0.7977632805219013,0.48033750000000003,0.5891719095151612,0.885,0.1590909090909091,0.035,0.05737704918032787,0.5182166666666668,0.5216057017177905,0.879,0.125,0.035,0.0546875
13,log2,0.7,0.15,0.15,0.9847378722954029,0.24794057616392332,0.9628571428571429,0.9180952380952381,0.6895565092989986,0.7875816993464052,0.510120987654321,0.42121972029509896,0.884,0.07142857142857142,0.013333333333333334,0.02247191011235955,0.466720987654321,0.5688318619819219,0.8746666666666667,0.08695652173913043,0.02666666666666667,0.04081632653061224
13,log2,0.7,0.2,0.1,0.9862181801666781,0.24148447057350783,0.9639948564080583,0.9116022099447514,0.7081545064377682,0.7971014492753623,0.5060341476957246,0.48062720215400356,0.8745627186406797,0.03636363636363636,0.01,0.01568627450980392,0.5113666666666667,0.4963460404383347,0.882,0.09090909090909091,0.02,0.03278688524590164
13,log2,0.8,0.1,0.1,0.9842897371714643,0.24892981060000446,0.9629953744218027,0.915702479338843,0.6933667083854819,0.7891737891737892,0.4984461709211987,0.5370743902080869,0.8851148851148851,0.058823529411764705,0.01,0.017094017094017096,0.5124611111111111,0.4675734184252584,0.876,0.07142857142857142,0.02,0.03125
13,0.3,0.6,0.2,0.2,0.9849695490138319,0.24116391944001442,0.9636666666666667,0.913232104121475,0.7028380634390651,0.7943396226415095,0.4895597222222222,0.502519299664375,0.883,0.075,0.015,0.025,0.48245416666666674,0.5593584327980292,0.8785,0.061224489795918366,0.015,0.024096385542168676
13,0.3,0.7,0.15,0.15,0.9873129114778202,0.23878639775386215,0.9631428571428572,0.9168241965973535,0.6938483547925608,0.7899022801302932,0.5080320987654321,0.5248840259457509,0.8933333333333333,0.1875,0.02,0.03614457831325301,0.5329037037037037,0.45932243640713827,0.8813333333333333,0.03333333333333333,0.006666666666666667,0.011111111111111112
13,0.3,0.7,0.2,0.1,0.9856290165088448,0.23797091693281144,0.9628518359765681,0.9180952380952381,0.6895565092989986,0.7875816993464052,0.48876457523598005,0.5328305491431015,0.8845577211394303,0.10256410256410256,0.02,0.03347280334728033,0.48905,0.565604166606281,0.88,0.045454545454545456,0.01,0.01639344262295082
13,0.3,0.8,0.1,0.1,0.9873269538311779,0.23762736125555894,0.9659957494686836,0.925686591276252,0.7171464330413017,0.8081805359661495,0.45502774694783577,0.6769274370416681,0.8841158841158842,0.1,0.02,0.03333333333333333,0.48589444444444446,0.564941285631586,0.878,0.10714285714285714,0.03,0.046875
13,0.5,0.6,0.2,0.2,0.9867969481939133,0.22543484688389095,0.966,0.9321663019693655,0.7111853088480802,0.8068181818181818,0.48467361111111107,0.6790656256693214,0.89,0.1875,0.03,0.05172413793103448,0.5016777777777778,0.5676192535858868,0.8855,0.17777777777777778,0.04,0.0653061224489796
13,0.5,0.7,0.15,0.15,0.9886478268658221,0.22924360461572413,0.9664285714285714,0.924908424908425,0.7224606580829757,0.8112449799196787,0.4798345679012346,0.4238906446497181,0.888,0.15384615384615385,0.02666666666666667,0.045454545454545456,0.5015777777777778,0.5934896530701202,0.8833333333333333,0.06896551724137931,0.013333333333333334,0.0223463687150838
13,0.5,0.7,0.2,0.1,0.9883177782319412,0.22334558834947663,0.9632804686383769,0.9266409266409267,0.6866952789699571,0.7888249794576828,0.47656579677956684,0.5585595624663767,0.8885557221389305,0.15151515151515152,0.025,0.04291845493562232,0.4949833333333334,0.6236964953486805,0.877,0.04,0.01,0.016
13,0.5,0.8,0.1,0.1,0.9889019260186344,0.22591281137347152,0.96512064008001,0.9318936877076412,0.7021276595744681,0.8008565310492506,0.48138734739178685,0.563640535346086,0.8881118881118881,0.125,0.02,0.034482758620689655,0.5178611111111111,0.6191515108377271,0.877,0.07407407407407407,0.02,0.031496062992125984
14,sqrt,0.6,0.2,0.2,0.985329186859912,0.24831554202607845,0.966,0.9106029106029107,0.7312186978297162,0.8111111111111111,0.47351388888888896,0.5736473618914185,0.886,0.15,0.03,0.05,0.5134319444444444,0.4888373183931981,0.8785,0.12280701754385964,0.035,0.054474708171206226
14,sqrt,0.7,0.15,0.15,0.9866592468121076,0.24694845790681347,0.9647142857142857,0.9185185185185185,0.709585121602289,0.8006456820016142,0.5133925925925926,0.41922678005579744,0.8846666666666667,0.07407407407407407,0.013333333333333334,0.022598870056497175,0.4725308641975309,0.5668176638767211,0.8766666666666667,0.05128205128205128,0.013333333333333334,0.021164021164021163
14,sqrt,0.7,0.2,0.1,0.9875316211367713,0.24100321336814629,0.9658522646092299,0.9291044776119403,0.7124463519313304,0.8064777327935223,0.4944489172681844,0.4819981646528316,0.8825587206396801,0.05128205128205128,0.01,0.016736401673640166,0.5133388888888889,0.4280248938474205,0.887,0.15789473684210525,0.03,0.05042016806722689
14,sqrt,0.8,0.1,0.1,0.9864773675427618,0.24792820389308953,0.9636204525565696,0.9276094276094277,0.6896120150187734,0.7910983488872936,0.49805216426193116,0.5021300347074592,0.8891108891108891,0.07692307692307693,0.01,0.017699115044247787,0.5082444444444445,0.43612633000201745,0.876,0.038461538461538464,0.01,0.015873015873015872
14,log2,0.6,0.2,0.2,0.9853291868599119,0.24831554202607845,0.966,0.9106029106029107,0.7312186978297162,0.8111111111111111,0.4735138888888889,0.5736473618914185,0.886,0.15,0.03,0.05,0.5134319444444445,0.4888373183931981,0.8785,0.12280701754385964,0.035,0.054474708171206226
14,log2,0.7,0.15,0.15,0.9866592468121076,0.24694845790681347,0.9647142857142857,0.9185185185185185,0.709585121602289,0.8006456820016142,0.5133925925925926,0.41922678005579744,0.8846666666666667,0.07407407407407407,0.013333333333333334,0.022598870056497175,0.4725308641975309,0.5668176638767211,0.8766666666666667,0.05128205128205128,0.013333333333333334,0.021164021164021163
14,log2,0.7,0.2,0.1,0.9875316211367713,0.24100321336814629,0.9658522646092299,0.9291044776119403,0.7124463519313304,0.8064777327935223,0.4944489172681844,0.4819981646528316,0.8825587206396801,0.05128205128205128,0.01,0.016736401673640166,0.5133388888888889,0.4280248938474205,0.887,0.15789473684210525,0.03,0.05042016806722689
14,log2,0.8,0.1,0.1,0.9864773675427618,0.24792820389308953,0.9636204525565696,0.9276094276094277,0.6896120150187734,0.7910983488872936,0.49805216426193116,0.5021300347074592,0.8891108891108891,0.07692307692307693,0.01,0.017699115044247787,0.5082444444444445,0.4361263300020174,0.876,0.038461538461538464,0.01,0.015873015873015872
14,0.3,0.6,0.2,0.2,0.9867751566441508,0.24102202255968555,0.9641666666666666,0.9304932735426009,0.6928213689482471,0.7942583732057417,0.4937375,0.4511680462655541,0.8835,0.0975609756097561,0.02,0.03319502074688797,0.48082083333333336,0.5093980525132332,0.88,0.06521739130434782,0.015,0.024390243902439025
14,0.3,0.7,0.15,0.15,0.9884040932712953,0.23849653641187446,0.965,0.9299242424242424,0.7024320457796852,0.8003259983700082,0.5008493827160494,0.5055400784255039,0.892,0.2,0.02666666666666667,0.047058823529411764,0.5328814814814815,0.43717269105886475,0.8846666666666667,0.07407407407407407,0.013333333333333334,0.022598870056497175
14,0.3,0.7,0.2,0.1,0.9865381383836319,0.2371624103973673,0.9661380197171024,0.9375,0.7081545064377682,0.8068459657701712,0.493917268184342,0.5143821991398221,0.8865567216391804,0.13513513513513514,0.025,0.04219409282700422,0.4877444444444444,0.5657541628028818,0.882,0.05,0.01,0.016666666666666666
14,0.3,0.8,0.1,0.1,0.9895767278542622,0.2365140389938403,0.9672459057382172,0.943801652892562,0.7146433041301627,0.8133903133903134,0.46041620421753604,0.6407877491800601,0.8851148851148851,0.10526315789473684,0.02,0.03361344537815126,0.4974166666666666,0.5621353050405055,0.884,0.1,0.02,0.03333333333333333
14,0.5,0.6,0.2,0.2,0.9887204774729468,0.2253076377546905,0.9665,0.9422222222222222,0.7078464106844741,0.8083889418493804,0.4839527777777778,0.6635563526315291,0.891,0.15384615384615385,0.02,0.035398230088495575,0.49568888888888896,0.5681008339635449,0.8855,0.16279069767441862,0.035,0.05761316872427984
14,0.5,0.7,0.15,0.15,0.9900060144414708,0.2291475543644783,0.9682857142857143,0.9441340782122905,0.7253218884120172,0.8203883495145631,0.472483950617284,0.42498941798401557,0.8893333333333333,0.16666666666666666,0.02666666666666667,0.04597701149425287,0.49414320987654325,0.5507687338240151,0.8833333333333333,0.06896551724137931,0.013333333333333334,0.0223463687150838
14,0.5,0.7,0.2,0.1,0.989939369166837,0.22281608081507448,0.963851978854122,0.9321705426356589,0.6881258941344778,0.7917695473251029,0.47436285397001665,0.5584510322169336,0.8875562218890555,0.0967741935483871,0.015,0.025974025974025976,0.49388888888888893,0.5576031214739126,0.881,0.0,0.0,0.0
14,0.5,0.8,0.1,0.1,0.9910438395216242,0.22516503868378704,0.9682460307538442,0.9474548440065681,0.7221526908635795,0.8196022727272727,0.4700055493895672,0.5324589661821164,0.8861138861138861,0.0625,0.01,0.017241379310344827,0.5268222222222222,0.5184594564517975,0.878,0.041666666666666664,0.01,0.016129032258064516
15,sqrt,0.6,0.2,0.2,0.9882934558276014,0.2474123938024295,0.9668333333333333,0.9310344827586207,0.7212020033388982,0.812793979303857,0.47358194444444446,0.5573333773207201,0.887,0.11764705882352941,0.02,0.03418803418803419,0.5119055555555555,0.4873736453774321,0.8825,0.16981132075471697,0.045,0.07114624505928854
15,sqrt,0.7,0.15,0.15,0.9884086341859581,0.24678737618623806,0.9651428571428572,0.9349904397705545,0.6995708154506438,0.8003273322422259,0.5147308641975309,0.3965777063093624,0.8846666666666667,0.04,0.006666666666666667,0.011428571428571429,0.4757382716049383,0.5422713537095267,0.8866666666666667,0.16666666666666666,0.03333333333333333,0.05555555555555555
15,sqrt,0.7,0.2,0.1,0.9882108227172605,0.2402389378278118,0.9655665095013574,0.9386973180076629,0.7010014306151645,0.8026208026208026,0.5010258189894503,0.44780140561547926,0.8825587206396801,0.07317073170731707,0.015,0.024896265560165973,0.5138888888888888,0.42689430031001047,0.887,0.15789473684210525,0.03,0.05042016806722689
15,sqrt,0.8,0.1,0.1,0.9879288346544292,0.24752204808920394,0.9642455306913364,0.9253731343283582,0.6983729662077597,0.7960057061340942,0.4989289678135404,0.5021676029463807,0.8871128871128872,0.0,0.0,0.0,0.5102166666666667,0.43496959395575774,0.879,0.0,0.0,0.0
15,log2,0.6,0.2,0.2,0.9882934558276013,0.24741239380242955,0.9668333333333333,0.9310344827586207,0.7212020033388982,0.812793979303857,0.47358194444444446,0.5573333773207201,0.887,0.11764705882352941,0.02,0.03418803418803419,0.5119055555555555,0.4873736453774321,0.8825,0.16981132075471697,0.045,0.07114624505928854
